loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x9501_2024_01_01,CUS_0x9501,0,30dpd_6mob,2024-07-01
CUS_0x951b_2024_01_01,CUS_0x951b,0,30dpd_6mob,2024-07-01
CUS_0x9538_2024_01_01,CUS_0x9538,0,30dpd_6mob,2024-07-01
CUS_0x9550_2024_01_01,CUS_0x9550,0,30dpd_6mob,2024-07-01
CUS_0x9567_2024_01_01,CUS_0x9567,0,30dpd_6mob,2024-07-01
CUS_0x9593_2024_01_01,CUS_0x9593,0,30dpd_6mob,2024-07-01
CUS_0x95b6_2024_01_01,CUS_0x95b6,0,30dpd_6mob,2024-07-01
CUS_0x95d2_2024_01_01,CUS_0x95d2,0,30dpd_6mob,2024-07-01
CUS_0x9730_2024_01_01,CUS_0x9730,1,30dpd_6mob,2024-07-01
CUS_0x9769_2024_01_01,CUS_0x9769,0,30dpd_6mob,2024-07-01
CUS_0x9778_2024_01_01,CUS_0x9778,0,30dpd_6mob,2024-07-01
CUS_0x9886_2024_01_01,CUS_0x9886,0,30dpd_6mob,2024-07-01
CUS_0x98f6_2024_01_01,CUS_0x98f6,1,30dpd_6mob,2024-07-01
CUS_0x9906_2024_01_01,CUS_0x9906,0,30dpd_6mob,2024-07-01
CUS_0x991d_2024_01_01,CUS_0x991d,0,30dpd_6mob,2024-07-01
CUS_0x9942_2024_01_01,CUS_0x9942,0,30dpd_6mob,2024-07-01
CUS_0x994c_2024_01_01,CUS_0x994c,0,30dpd_6mob,2024-07-01
CUS_0x999f_2024_01_01,CUS_0x999f,1,30dpd_6mob,2024-07-01
CUS_0x9a0c_2024_01_01,CUS_0x9a0c,0,30dpd_6mob,2024-07-01
CUS_0x9a26_2024_01_01,CUS_0x9a26,0,30dpd_6mob,2024-07-01
CUS_0x9a7_2024_01_01,CUS_0x9a7,0,30dpd_6mob,2024-07-01
CUS_0x9a8d_2024_01_01,CUS_0x9a8d,0,30dpd_6mob,2024-07-01
CUS_0x9b1f_2024_01_01,CUS_0x9b1f,0,30dpd_6mob,2024-07-01
CUS_0x9b58_2024_01_01,CUS_0x9b58,1,30dpd_6mob,2024-07-01
CUS_0x9b5c_2024_01_01,CUS_0x9b5c,0,30dpd_6mob,2024-07-01
CUS_0x9c4b_2024_01_01,CUS_0x9c4b,1,30dpd_6mob,2024-07-01
CUS_0x9c63_2024_01_01,CUS_0x9c63,0,30dpd_6mob,2024-07-01
CUS_0x9caf_2024_01_01,CUS_0x9caf,0,30dpd_6mob,2024-07-01
CUS_0x9d04_2024_01_01,CUS_0x9d04,1,30dpd_6mob,2024-07-01
CUS_0x9d09_2024_01_01,CUS_0x9d09,0,30dpd_6mob,2024-07-01
CUS_0x9e04_2024_01_01,CUS_0x9e04,1,30dpd_6mob,2024-07-01
CUS_0x9e05_2024_01_01,CUS_0x9e05,0,30dpd_6mob,2024-07-01
CUS_0x9e11_2024_01_01,CUS_0x9e11,1,30dpd_6mob,2024-07-01
CUS_0x9e50_2024_01_01,CUS_0x9e50,1,30dpd_6mob,2024-07-01
CUS_0x9e51_2024_01_01,CUS_0x9e51,0,30dpd_6mob,2024-07-01
CUS_0x9e8f_2024_01_01,CUS_0x9e8f,0,30dpd_6mob,2024-07-01
CUS_0x9f5c_2024_01_01,CUS_0x9f5c,1,30dpd_6mob,2024-07-01
CUS_0x9fe6_2024_01_01,CUS_0x9fe6,0,30dpd_6mob,2024-07-01
CUS_0xa053_2024_01_01,CUS_0xa053,0,30dpd_6mob,2024-07-01
CUS_0xa123_2024_01_01,CUS_0xa123,0,30dpd_6mob,2024-07-01
CUS_0xa287_2024_01_01,CUS_0xa287,0,30dpd_6mob,2024-07-01
CUS_0xa2a3_2024_01_01,CUS_0xa2a3,0,30dpd_6mob,2024-07-01
CUS_0xa3db_2024_01_01,CUS_0xa3db,1,30dpd_6mob,2024-07-01
CUS_0xa478_2024_01_01,CUS_0xa478,0,30dpd_6mob,2024-07-01
CUS_0xa4a9_2024_01_01,CUS_0xa4a9,1,30dpd_6mob,2024-07-01
CUS_0xa4b7_2024_01_01,CUS_0xa4b7,0,30dpd_6mob,2024-07-01
CUS_0xa4db_2024_01_01,CUS_0xa4db,1,30dpd_6mob,2024-07-01
CUS_0xa5dd_2024_01_01,CUS_0xa5dd,0,30dpd_6mob,2024-07-01
CUS_0xa61a_2024_01_01,CUS_0xa61a,0,30dpd_6mob,2024-07-01
CUS_0xa6f1_2024_01_01,CUS_0xa6f1,0,30dpd_6mob,2024-07-01
CUS_0xa83c_2024_01_01,CUS_0xa83c,0,30dpd_6mob,2024-07-01
CUS_0xa8ab_2024_01_01,CUS_0xa8ab,1,30dpd_6mob,2024-07-01
CUS_0xa9ca_2024_01_01,CUS_0xa9ca,1,30dpd_6mob,2024-07-01
CUS_0xa9cc_2024_01_01,CUS_0xa9cc,0,30dpd_6mob,2024-07-01
CUS_0xaa83_2024_01_01,CUS_0xaa83,0,30dpd_6mob,2024-07-01
CUS_0xab1c_2024_01_01,CUS_0xab1c,0,30dpd_6mob,2024-07-01
CUS_0xab77_2024_01_01,CUS_0xab77,0,30dpd_6mob,2024-07-01
CUS_0xac93_2024_01_01,CUS_0xac93,1,30dpd_6mob,2024-07-01
CUS_0xad0b_2024_01_01,CUS_0xad0b,0,30dpd_6mob,2024-07-01
CUS_0xad12_2024_01_01,CUS_0xad12,1,30dpd_6mob,2024-07-01
CUS_0xad1e_2024_01_01,CUS_0xad1e,0,30dpd_6mob,2024-07-01
CUS_0xad50_2024_01_01,CUS_0xad50,1,30dpd_6mob,2024-07-01
CUS_0xae98_2024_01_01,CUS_0xae98,0,30dpd_6mob,2024-07-01
CUS_0xaf4c_2024_01_01,CUS_0xaf4c,0,30dpd_6mob,2024-07-01
CUS_0xaf5c_2024_01_01,CUS_0xaf5c,0,30dpd_6mob,2024-07-01
CUS_0xaf8d_2024_01_01,CUS_0xaf8d,0,30dpd_6mob,2024-07-01
CUS_0xb06d_2024_01_01,CUS_0xb06d,1,30dpd_6mob,2024-07-01
CUS_0xb123_2024_01_01,CUS_0xb123,0,30dpd_6mob,2024-07-01
CUS_0xb13d_2024_01_01,CUS_0xb13d,0,30dpd_6mob,2024-07-01
CUS_0xb152_2024_01_01,CUS_0xb152,0,30dpd_6mob,2024-07-01
CUS_0xb16_2024_01_01,CUS_0xb16,0,30dpd_6mob,2024-07-01
CUS_0xb171_2024_01_01,CUS_0xb171,0,30dpd_6mob,2024-07-01
CUS_0xb1e1_2024_01_01,CUS_0xb1e1,1,30dpd_6mob,2024-07-01
CUS_0xb218_2024_01_01,CUS_0xb218,1,30dpd_6mob,2024-07-01
CUS_0xb226_2024_01_01,CUS_0xb226,1,30dpd_6mob,2024-07-01
CUS_0xb227_2024_01_01,CUS_0xb227,0,30dpd_6mob,2024-07-01
CUS_0xb312_2024_01_01,CUS_0xb312,1,30dpd_6mob,2024-07-01
CUS_0xb3c2_2024_01_01,CUS_0xb3c2,0,30dpd_6mob,2024-07-01
CUS_0xb407_2024_01_01,CUS_0xb407,1,30dpd_6mob,2024-07-01
CUS_0xb48d_2024_01_01,CUS_0xb48d,0,30dpd_6mob,2024-07-01
CUS_0xb556_2024_01_01,CUS_0xb556,0,30dpd_6mob,2024-07-01
CUS_0xb6f8_2024_01_01,CUS_0xb6f8,0,30dpd_6mob,2024-07-01
CUS_0xb7a1_2024_01_01,CUS_0xb7a1,0,30dpd_6mob,2024-07-01
CUS_0xb7c7_2024_01_01,CUS_0xb7c7,1,30dpd_6mob,2024-07-01
CUS_0xb7d4_2024_01_01,CUS_0xb7d4,0,30dpd_6mob,2024-07-01
CUS_0xb7fb_2024_01_01,CUS_0xb7fb,1,30dpd_6mob,2024-07-01
CUS_0xb82b_2024_01_01,CUS_0xb82b,0,30dpd_6mob,2024-07-01
CUS_0xb8ea_2024_01_01,CUS_0xb8ea,0,30dpd_6mob,2024-07-01
CUS_0xb98f_2024_01_01,CUS_0xb98f,0,30dpd_6mob,2024-07-01
CUS_0xb99c_2024_01_01,CUS_0xb99c,0,30dpd_6mob,2024-07-01
CUS_0xbae9_2024_01_01,CUS_0xbae9,0,30dpd_6mob,2024-07-01
CUS_0xbc0b_2024_01_01,CUS_0xbc0b,1,30dpd_6mob,2024-07-01
CUS_0xbcd8_2024_01_01,CUS_0xbcd8,0,30dpd_6mob,2024-07-01
CUS_0xbd2d_2024_01_01,CUS_0xbd2d,0,30dpd_6mob,2024-07-01
CUS_0xbd57_2024_01_01,CUS_0xbd57,0,30dpd_6mob,2024-07-01
CUS_0xbda_2024_01_01,CUS_0xbda,1,30dpd_6mob,2024-07-01
CUS_0xbdb4_2024_01_01,CUS_0xbdb4,1,30dpd_6mob,2024-07-01
CUS_0xbdf9_2024_01_01,CUS_0xbdf9,1,30dpd_6mob,2024-07-01
CUS_0xbf64_2024_01_01,CUS_0xbf64,0,30dpd_6mob,2024-07-01
CUS_0xbf9c_2024_01_01,CUS_0xbf9c,0,30dpd_6mob,2024-07-01
CUS_0xc090_2024_01_01,CUS_0xc090,0,30dpd_6mob,2024-07-01
CUS_0xc09f_2024_01_01,CUS_0xc09f,0,30dpd_6mob,2024-07-01
CUS_0xc0cd_2024_01_01,CUS_0xc0cd,1,30dpd_6mob,2024-07-01
CUS_0xc131_2024_01_01,CUS_0xc131,1,30dpd_6mob,2024-07-01
CUS_0xc134_2024_01_01,CUS_0xc134,0,30dpd_6mob,2024-07-01
CUS_0xc1b9_2024_01_01,CUS_0xc1b9,0,30dpd_6mob,2024-07-01
CUS_0xc1ce_2024_01_01,CUS_0xc1ce,1,30dpd_6mob,2024-07-01
CUS_0xc208_2024_01_01,CUS_0xc208,0,30dpd_6mob,2024-07-01
CUS_0xc222_2024_01_01,CUS_0xc222,0,30dpd_6mob,2024-07-01
CUS_0xc24c_2024_01_01,CUS_0xc24c,0,30dpd_6mob,2024-07-01
CUS_0xc2dd_2024_01_01,CUS_0xc2dd,0,30dpd_6mob,2024-07-01
CUS_0xc346_2024_01_01,CUS_0xc346,1,30dpd_6mob,2024-07-01
CUS_0xc349_2024_01_01,CUS_0xc349,1,30dpd_6mob,2024-07-01
CUS_0xc393_2024_01_01,CUS_0xc393,0,30dpd_6mob,2024-07-01
CUS_0xc3d5_2024_01_01,CUS_0xc3d5,1,30dpd_6mob,2024-07-01
CUS_0xc3d6_2024_01_01,CUS_0xc3d6,1,30dpd_6mob,2024-07-01
CUS_0xc49c_2024_01_01,CUS_0xc49c,0,30dpd_6mob,2024-07-01
CUS_0xc4c9_2024_01_01,CUS_0xc4c9,0,30dpd_6mob,2024-07-01
CUS_0xc501_2024_01_01,CUS_0xc501,0,30dpd_6mob,2024-07-01
CUS_0xc50f_2024_01_01,CUS_0xc50f,0,30dpd_6mob,2024-07-01
CUS_0xc517_2024_01_01,CUS_0xc517,0,30dpd_6mob,2024-07-01
CUS_0xc53f_2024_01_01,CUS_0xc53f,1,30dpd_6mob,2024-07-01
CUS_0xc57e_2024_01_01,CUS_0xc57e,0,30dpd_6mob,2024-07-01
CUS_0xc5c9_2024_01_01,CUS_0xc5c9,0,30dpd_6mob,2024-07-01
CUS_0xc5cc_2024_01_01,CUS_0xc5cc,0,30dpd_6mob,2024-07-01
CUS_0xc5f4_2024_01_01,CUS_0xc5f4,0,30dpd_6mob,2024-07-01
CUS_0xc633_2024_01_01,CUS_0xc633,0,30dpd_6mob,2024-07-01
CUS_0xc68d_2024_01_01,CUS_0xc68d,0,30dpd_6mob,2024-07-01
CUS_0xc6d8_2024_01_01,CUS_0xc6d8,1,30dpd_6mob,2024-07-01
CUS_0xe8d_2024_01_01,CUS_0xe8d,1,30dpd_6mob,2024-07-01
CUS_0xf9e_2024_01_01,CUS_0xf9e,0,30dpd_6mob,2024-07-01
CUS_0xffc_2024_01_01,CUS_0xffc,1,30dpd_6mob,2024-07-01
CUS_0x1015_2023_08_01,CUS_0x1015,0,30dpd_6mob,2024-02-01
CUS_0x1032_2023_08_01,CUS_0x1032,0,30dpd_6mob,2024-02-01
CUS_0x106f_2023_08_01,CUS_0x106f,0,30dpd_6mob,2024-02-01
CUS_0x11c0_2023_08_01,CUS_0x11c0,0,30dpd_6mob,2024-02-01
CUS_0x1255_2023_08_01,CUS_0x1255,0,30dpd_6mob,2024-02-01
CUS_0x12ea_2023_08_01,CUS_0x12ea,0,30dpd_6mob,2024-02-01
CUS_0x1326_2023_08_01,CUS_0x1326,1,30dpd_6mob,2024-02-01
CUS_0x136c_2023_08_01,CUS_0x136c,1,30dpd_6mob,2024-02-01
CUS_0x138f_2023_08_01,CUS_0x138f,1,30dpd_6mob,2024-02-01
CUS_0x13e7_2023_08_01,CUS_0x13e7,1,30dpd_6mob,2024-02-01
CUS_0x143a_2023_08_01,CUS_0x143a,0,30dpd_6mob,2024-02-01
CUS_0x1453_2023_08_01,CUS_0x1453,0,30dpd_6mob,2024-02-01
CUS_0x1471_2023_08_01,CUS_0x1471,0,30dpd_6mob,2024-02-01
CUS_0x14cf_2023_08_01,CUS_0x14cf,0,30dpd_6mob,2024-02-01
CUS_0x15c4_2023_08_01,CUS_0x15c4,0,30dpd_6mob,2024-02-01
CUS_0x15f2_2023_08_01,CUS_0x15f2,1,30dpd_6mob,2024-02-01
CUS_0x1661_2023_08_01,CUS_0x1661,1,30dpd_6mob,2024-02-01
CUS_0x1676_2023_08_01,CUS_0x1676,0,30dpd_6mob,2024-02-01
CUS_0x1709_2023_08_01,CUS_0x1709,0,30dpd_6mob,2024-02-01
CUS_0x17c5_2023_08_01,CUS_0x17c5,0,30dpd_6mob,2024-02-01
CUS_0x181a_2023_08_01,CUS_0x181a,0,30dpd_6mob,2024-02-01
CUS_0x1848_2023_08_01,CUS_0x1848,1,30dpd_6mob,2024-02-01
CUS_0x1864_2023_08_01,CUS_0x1864,0,30dpd_6mob,2024-02-01
CUS_0x1869_2023_08_01,CUS_0x1869,0,30dpd_6mob,2024-02-01
CUS_0x18d4_2023_08_01,CUS_0x18d4,0,30dpd_6mob,2024-02-01
CUS_0x192d_2023_08_01,CUS_0x192d,1,30dpd_6mob,2024-02-01
CUS_0x1930_2023_08_01,CUS_0x1930,0,30dpd_6mob,2024-02-01
CUS_0x1941_2023_08_01,CUS_0x1941,1,30dpd_6mob,2024-02-01
CUS_0x1ab9_2023_08_01,CUS_0x1ab9,0,30dpd_6mob,2024-02-01
CUS_0x1b4d_2023_08_01,CUS_0x1b4d,0,30dpd_6mob,2024-02-01
CUS_0x1bc0_2023_08_01,CUS_0x1bc0,0,30dpd_6mob,2024-02-01
CUS_0x1bdf_2023_08_01,CUS_0x1bdf,1,30dpd_6mob,2024-02-01
CUS_0x1c83_2023_08_01,CUS_0x1c83,0,30dpd_6mob,2024-02-01
CUS_0x1d1c_2023_08_01,CUS_0x1d1c,0,30dpd_6mob,2024-02-01
CUS_0x1d21_2023_08_01,CUS_0x1d21,0,30dpd_6mob,2024-02-01
CUS_0x1dc1_2023_08_01,CUS_0x1dc1,1,30dpd_6mob,2024-02-01
CUS_0x1ec2_2023_08_01,CUS_0x1ec2,0,30dpd_6mob,2024-02-01
CUS_0x1f49_2023_08_01,CUS_0x1f49,0,30dpd_6mob,2024-02-01
CUS_0x1fbb_2023_08_01,CUS_0x1fbb,0,30dpd_6mob,2024-02-01
CUS_0x2037_2023_08_01,CUS_0x2037,0,30dpd_6mob,2024-02-01
CUS_0x2083_2023_08_01,CUS_0x2083,0,30dpd_6mob,2024-02-01
CUS_0x20ac_2023_08_01,CUS_0x20ac,0,30dpd_6mob,2024-02-01
CUS_0x2181_2023_08_01,CUS_0x2181,0,30dpd_6mob,2024-02-01
CUS_0x2238_2023_08_01,CUS_0x2238,0,30dpd_6mob,2024-02-01
CUS_0x22ea_2023_08_01,CUS_0x22ea,0,30dpd_6mob,2024-02-01
CUS_0x23c1_2023_08_01,CUS_0x23c1,0,30dpd_6mob,2024-02-01
CUS_0x2443_2023_08_01,CUS_0x2443,1,30dpd_6mob,2024-02-01
CUS_0x248f_2023_08_01,CUS_0x248f,0,30dpd_6mob,2024-02-01
CUS_0x2493_2023_08_01,CUS_0x2493,1,30dpd_6mob,2024-02-01
CUS_0x24bb_2023_08_01,CUS_0x24bb,0,30dpd_6mob,2024-02-01
CUS_0x25ce_2023_08_01,CUS_0x25ce,0,30dpd_6mob,2024-02-01
CUS_0x25f1_2023_08_01,CUS_0x25f1,0,30dpd_6mob,2024-02-01
CUS_0x2657_2023_08_01,CUS_0x2657,0,30dpd_6mob,2024-02-01
CUS_0x26be_2023_08_01,CUS_0x26be,0,30dpd_6mob,2024-02-01
CUS_0x26d4_2023_08_01,CUS_0x26d4,1,30dpd_6mob,2024-02-01
CUS_0x2761_2023_08_01,CUS_0x2761,0,30dpd_6mob,2024-02-01
CUS_0x27a9_2023_08_01,CUS_0x27a9,0,30dpd_6mob,2024-02-01
CUS_0x27fb_2023_08_01,CUS_0x27fb,0,30dpd_6mob,2024-02-01
CUS_0x288b_2023_08_01,CUS_0x288b,0,30dpd_6mob,2024-02-01
CUS_0x2890_2023_08_01,CUS_0x2890,1,30dpd_6mob,2024-02-01
CUS_0x28b4_2023_08_01,CUS_0x28b4,0,30dpd_6mob,2024-02-01
CUS_0x28ba_2023_08_01,CUS_0x28ba,0,30dpd_6mob,2024-02-01
CUS_0x28d2_2023_08_01,CUS_0x28d2,0,30dpd_6mob,2024-02-01
CUS_0x2907_2023_08_01,CUS_0x2907,0,30dpd_6mob,2024-02-01
CUS_0x2923_2023_08_01,CUS_0x2923,1,30dpd_6mob,2024-02-01
CUS_0x294b_2023_08_01,CUS_0x294b,0,30dpd_6mob,2024-02-01
CUS_0x29d8_2023_08_01,CUS_0x29d8,1,30dpd_6mob,2024-02-01
CUS_0x29ef_2023_08_01,CUS_0x29ef,0,30dpd_6mob,2024-02-01
CUS_0x29fa_2023_08_01,CUS_0x29fa,0,30dpd_6mob,2024-02-01
CUS_0x2a68_2023_08_01,CUS_0x2a68,0,30dpd_6mob,2024-02-01
CUS_0x2a69_2023_08_01,CUS_0x2a69,0,30dpd_6mob,2024-02-01
CUS_0x2aac_2023_08_01,CUS_0x2aac,1,30dpd_6mob,2024-02-01
CUS_0x2aff_2023_08_01,CUS_0x2aff,0,30dpd_6mob,2024-02-01
CUS_0x2b06_2023_08_01,CUS_0x2b06,0,30dpd_6mob,2024-02-01
CUS_0x2b58_2023_08_01,CUS_0x2b58,0,30dpd_6mob,2024-02-01
CUS_0x2b73_2023_08_01,CUS_0x2b73,0,30dpd_6mob,2024-02-01
CUS_0x2b8a_2023_08_01,CUS_0x2b8a,1,30dpd_6mob,2024-02-01
CUS_0x2ba8_2023_08_01,CUS_0x2ba8,0,30dpd_6mob,2024-02-01
CUS_0x2be8_2023_08_01,CUS_0x2be8,0,30dpd_6mob,2024-02-01
CUS_0x2c90_2023_08_01,CUS_0x2c90,1,30dpd_6mob,2024-02-01
CUS_0x2cf4_2023_08_01,CUS_0x2cf4,0,30dpd_6mob,2024-02-01
CUS_0x2e50_2023_08_01,CUS_0x2e50,1,30dpd_6mob,2024-02-01
CUS_0x2ea1_2023_08_01,CUS_0x2ea1,0,30dpd_6mob,2024-02-01
CUS_0x2ec3_2023_08_01,CUS_0x2ec3,0,30dpd_6mob,2024-02-01
CUS_0x2fec_2023_08_01,CUS_0x2fec,0,30dpd_6mob,2024-02-01
CUS_0x301b_2023_08_01,CUS_0x301b,0,30dpd_6mob,2024-02-01
CUS_0x301d_2023_08_01,CUS_0x301d,0,30dpd_6mob,2024-02-01
CUS_0x3065_2023_08_01,CUS_0x3065,0,30dpd_6mob,2024-02-01
CUS_0x30d0_2023_08_01,CUS_0x30d0,1,30dpd_6mob,2024-02-01
CUS_0x3183_2023_08_01,CUS_0x3183,0,30dpd_6mob,2024-02-01
CUS_0x3190_2023_08_01,CUS_0x3190,0,30dpd_6mob,2024-02-01
CUS_0x319c_2023_08_01,CUS_0x319c,0,30dpd_6mob,2024-02-01
CUS_0x3264_2023_08_01,CUS_0x3264,0,30dpd_6mob,2024-02-01
CUS_0x32ba_2023_08_01,CUS_0x32ba,0,30dpd_6mob,2024-02-01
CUS_0x3325_2023_08_01,CUS_0x3325,0,30dpd_6mob,2024-02-01
CUS_0x3359_2023_08_01,CUS_0x3359,0,30dpd_6mob,2024-02-01
CUS_0x34a9_2023_08_01,CUS_0x34a9,1,30dpd_6mob,2024-02-01
CUS_0x34ce_2023_08_01,CUS_0x34ce,1,30dpd_6mob,2024-02-01
CUS_0x35fe_2023_08_01,CUS_0x35fe,0,30dpd_6mob,2024-02-01
CUS_0x362a_2023_08_01,CUS_0x362a,0,30dpd_6mob,2024-02-01
CUS_0x365f_2023_08_01,CUS_0x365f,0,30dpd_6mob,2024-02-01
CUS_0x36b0_2023_08_01,CUS_0x36b0,0,30dpd_6mob,2024-02-01
CUS_0x36f3_2023_08_01,CUS_0x36f3,0,30dpd_6mob,2024-02-01
CUS_0x3787_2023_08_01,CUS_0x3787,0,30dpd_6mob,2024-02-01
CUS_0x37d5_2023_08_01,CUS_0x37d5,1,30dpd_6mob,2024-02-01
CUS_0x37ec_2023_08_01,CUS_0x37ec,1,30dpd_6mob,2024-02-01
CUS_0x38b8_2023_08_01,CUS_0x38b8,0,30dpd_6mob,2024-02-01
CUS_0x394a_2023_08_01,CUS_0x394a,0,30dpd_6mob,2024-02-01
CUS_0x3bd2_2023_08_01,CUS_0x3bd2,0,30dpd_6mob,2024-02-01
CUS_0x3bfd_2023_08_01,CUS_0x3bfd,0,30dpd_6mob,2024-02-01
CUS_0x3cd2_2023_08_01,CUS_0x3cd2,0,30dpd_6mob,2024-02-01
CUS_0x3d16_2023_08_01,CUS_0x3d16,0,30dpd_6mob,2024-02-01
CUS_0x3e34_2023_08_01,CUS_0x3e34,1,30dpd_6mob,2024-02-01
CUS_0x3e75_2023_08_01,CUS_0x3e75,0,30dpd_6mob,2024-02-01
CUS_0x3faa_2023_08_01,CUS_0x3faa,1,30dpd_6mob,2024-02-01
CUS_0x3fc2_2023_08_01,CUS_0x3fc2,0,30dpd_6mob,2024-02-01
CUS_0x3fcb_2023_08_01,CUS_0x3fcb,0,30dpd_6mob,2024-02-01
CUS_0x3fe8_2023_08_01,CUS_0x3fe8,1,30dpd_6mob,2024-02-01
CUS_0x404c_2023_08_01,CUS_0x404c,0,30dpd_6mob,2024-02-01
CUS_0x4052_2023_08_01,CUS_0x4052,0,30dpd_6mob,2024-02-01
CUS_0x407a_2023_08_01,CUS_0x407a,0,30dpd_6mob,2024-02-01
CUS_0x4127_2023_08_01,CUS_0x4127,1,30dpd_6mob,2024-02-01
CUS_0x4148_2023_08_01,CUS_0x4148,1,30dpd_6mob,2024-02-01
CUS_0x4200_2023_08_01,CUS_0x4200,0,30dpd_6mob,2024-02-01
CUS_0x425_2023_08_01,CUS_0x425,0,30dpd_6mob,2024-02-01
CUS_0x4274_2023_08_01,CUS_0x4274,0,30dpd_6mob,2024-02-01
CUS_0x4287_2023_08_01,CUS_0x4287,1,30dpd_6mob,2024-02-01
CUS_0x42db_2023_08_01,CUS_0x42db,0,30dpd_6mob,2024-02-01
CUS_0x437a_2023_08_01,CUS_0x437a,0,30dpd_6mob,2024-02-01
CUS_0x43cf_2023_08_01,CUS_0x43cf,0,30dpd_6mob,2024-02-01
CUS_0x443e_2023_08_01,CUS_0x443e,0,30dpd_6mob,2024-02-01
CUS_0x446_2023_08_01,CUS_0x446,1,30dpd_6mob,2024-02-01
CUS_0x4460_2023_08_01,CUS_0x4460,0,30dpd_6mob,2024-02-01
CUS_0x4482_2023_08_01,CUS_0x4482,0,30dpd_6mob,2024-02-01
CUS_0x44b9_2023_08_01,CUS_0x44b9,0,30dpd_6mob,2024-02-01
CUS_0x44d2_2023_08_01,CUS_0x44d2,0,30dpd_6mob,2024-02-01
CUS_0x4563_2023_08_01,CUS_0x4563,0,30dpd_6mob,2024-02-01
CUS_0x45b_2023_08_01,CUS_0x45b,1,30dpd_6mob,2024-02-01
CUS_0x45e5_2023_08_01,CUS_0x45e5,0,30dpd_6mob,2024-02-01
CUS_0x45f1_2023_08_01,CUS_0x45f1,0,30dpd_6mob,2024-02-01
CUS_0x4601_2023_08_01,CUS_0x4601,1,30dpd_6mob,2024-02-01
CUS_0x46bf_2023_08_01,CUS_0x46bf,0,30dpd_6mob,2024-02-01
CUS_0x46ea_2023_08_01,CUS_0x46ea,0,30dpd_6mob,2024-02-01
CUS_0x4844_2023_08_01,CUS_0x4844,1,30dpd_6mob,2024-02-01
CUS_0x48dc_2023_08_01,CUS_0x48dc,0,30dpd_6mob,2024-02-01
CUS_0x4967_2023_08_01,CUS_0x4967,1,30dpd_6mob,2024-02-01
CUS_0x4993_2023_08_01,CUS_0x4993,0,30dpd_6mob,2024-02-01
CUS_0x4999_2023_08_01,CUS_0x4999,0,30dpd_6mob,2024-02-01
CUS_0x49fa_2023_08_01,CUS_0x49fa,0,30dpd_6mob,2024-02-01
CUS_0x4ab4_2023_08_01,CUS_0x4ab4,0,30dpd_6mob,2024-02-01
CUS_0x4ad5_2023_08_01,CUS_0x4ad5,0,30dpd_6mob,2024-02-01
CUS_0x4aeb_2023_08_01,CUS_0x4aeb,1,30dpd_6mob,2024-02-01
CUS_0x4b44_2023_08_01,CUS_0x4b44,0,30dpd_6mob,2024-02-01
CUS_0x4b5d_2023_08_01,CUS_0x4b5d,0,30dpd_6mob,2024-02-01
CUS_0x4bc0_2023_08_01,CUS_0x4bc0,0,30dpd_6mob,2024-02-01
CUS_0x4cab_2023_08_01,CUS_0x4cab,0,30dpd_6mob,2024-02-01
CUS_0x4cf1_2023_08_01,CUS_0x4cf1,1,30dpd_6mob,2024-02-01
CUS_0x4d01_2023_08_01,CUS_0x4d01,0,30dpd_6mob,2024-02-01
CUS_0x4d1_2023_08_01,CUS_0x4d1,0,30dpd_6mob,2024-02-01
CUS_0x4d71_2023_08_01,CUS_0x4d71,1,30dpd_6mob,2024-02-01
CUS_0x4d8b_2023_08_01,CUS_0x4d8b,0,30dpd_6mob,2024-02-01
CUS_0x4e43_2023_08_01,CUS_0x4e43,1,30dpd_6mob,2024-02-01
CUS_0x4e71_2023_08_01,CUS_0x4e71,0,30dpd_6mob,2024-02-01
CUS_0x4ea9_2023_08_01,CUS_0x4ea9,1,30dpd_6mob,2024-02-01
CUS_0x4f0a_2023_08_01,CUS_0x4f0a,1,30dpd_6mob,2024-02-01
CUS_0x4f2f_2023_08_01,CUS_0x4f2f,0,30dpd_6mob,2024-02-01
CUS_0x4f31_2023_08_01,CUS_0x4f31,0,30dpd_6mob,2024-02-01
CUS_0x4f49_2023_08_01,CUS_0x4f49,0,30dpd_6mob,2024-02-01
CUS_0x4fac_2023_08_01,CUS_0x4fac,1,30dpd_6mob,2024-02-01
CUS_0x4fb1_2023_08_01,CUS_0x4fb1,1,30dpd_6mob,2024-02-01
CUS_0x4fee_2023_08_01,CUS_0x4fee,0,30dpd_6mob,2024-02-01
CUS_0x504e_2023_08_01,CUS_0x504e,0,30dpd_6mob,2024-02-01
CUS_0x5052_2023_08_01,CUS_0x5052,1,30dpd_6mob,2024-02-01
CUS_0x506c_2023_08_01,CUS_0x506c,0,30dpd_6mob,2024-02-01
CUS_0x509d_2023_08_01,CUS_0x509d,0,30dpd_6mob,2024-02-01
CUS_0x510b_2023_08_01,CUS_0x510b,0,30dpd_6mob,2024-02-01
CUS_0x5190_2023_08_01,CUS_0x5190,0,30dpd_6mob,2024-02-01
CUS_0x51fe_2023_08_01,CUS_0x51fe,0,30dpd_6mob,2024-02-01
CUS_0x5208_2023_08_01,CUS_0x5208,1,30dpd_6mob,2024-02-01
CUS_0x520a_2023_08_01,CUS_0x520a,1,30dpd_6mob,2024-02-01
